,tvec,N,E,phi,psi,u,v,r,Azi,RPM
4729,2364.5,-27.778064048842555,1372.3827606038694,-2.0217957035947762,189.98499999999999,4.830308252002705,-0.3506343147147773,2.2967417244809765,-9.434621761830885,171.0504335121202
4730,2365.0,-28.996358033377437,1372.2097690574801,-2.011661937918779,190.9267229608365,4.825250218689252,-0.3513492675366909,2.276874175732274,-9.459262977875719,171.0060228918223
4731,2365.5,-30.214652017912318,1372.0367775111795,-2.002475248247162,191.8576663738513,4.820570401499253,-0.35206422035860446,2.251693496127575,-9.483904193920553,170.9616122715244
4732,2366.0,-31.432946003239234,1371.8637859648788,-1.9934743486516366,192.7861791042671,4.815906343298743,-0.3527791731805181,2.2237018916655265,-9.508545409965388,170.91720165122652
4733,2366.5,-35.48993566906312,1371.4723490725155,-1.9851424060660932,193.83723304382826,4.810871229032403,-0.3488814887761242,2.1957102872034784,-9.533186626010222,170.8727910309286
4734,2367.0,-40.301515499661654,1371.0228444166182,-1.97723101327901,195.08653430548765,4.805742188211017,-0.34375766001697533,2.2154584232804315,-9.557827842055058,170.82838041063073
4735,2367.5,-42.25437801929045,1370.4664868463599,-1.969319620491927,196.33583556714703,4.801702617441687,-0.34180535798507994,2.247441366946796,-9.582469058099893,170.7839697903328
4736,2368.0,-43.438144495941586,1369.8813820638181,-1.9614082277048437,197.5851368288064,4.7978830361657065,-0.34053983412158273,2.2411933632307464,-9.553280406801372,170.73955917003494
4737,2368.5,-44.62191097180069,1369.2962772811877,-1.9641141139492757,198.71617231835813,4.794063454889725,-0.3392743102580855,2.231620932753643,-9.477492723692103,170.695148549737
4738,2369.0,-45.805677448451824,1368.711172498646,-1.9691191185911587,199.8183768303943,4.790243873613746,-0.3380087863945883,2.22204850227654,-9.401705040582835,170.65073792943915
4739,2369.5,-49.72794051414153,1367.3761161111809,-1.9673211965141277,201.1770032515179,4.7867682203541975,-0.33860336767293236,2.22856675486205,-9.397827222203789,170.60632730914122
4740,2370.0,-54.395800340439294,1365.8368741535219,-1.9640702209433532,202.59656157697415,4.783343052058426,-0.3395575401576599,2.2394659371967798,-9.459797943935534,170.56191668884333
4741,2370.5,-56.26039242240071,1365.1616598543317,-1.9608192453725786,204.0161199024304,4.779917883762654,-0.34051171264238744,2.2503651195315095,-9.521768665667278,170.51750606854546
4742,2371.0,-57.3976889995282,1364.7106137360536,-1.9632778270100868,205.0994587436729,4.7775560661216225,-0.34146588512711495,2.2579702587916075,-9.58373938739902,170.47309544824753
4743,2371.5,-58.53498557744772,1364.2595676178641,-1.967659947832094,205.99202729141314,4.775276749857463,-0.34242005761184247,2.240472444295465,-9.499460188254957,170.34217233260108
4744,2372.0,-59.67228215536724,1363.808521499586,-1.9684879946740295,206.85533789945774,4.773396513316955,-0.3418968471865969,2.222974629799322,-9.386490806060984,170.14160194544968
4745,2372.5,-61.674086194515084,1362.9342879651456,-1.9652433486095526,207.56730154945737,4.771674570906148,-0.34018426303871135,2.2175674094956275,-9.365478515625,169.94103155829828
4746,2373.0,-63.89201748686921,1361.9542573875829,-1.9619987025450756,208.279265199457,4.76995262849534,-0.33847167889082574,2.214636577293245,-9.365478515625,169.94029586706893
4747,2373.5,-66.06931771813727,1360.8720849247436,-1.956945108720392,209.0009708461616,4.766522008813227,-0.33659197956942827,2.2117057450908626,-9.365478515625,170.17604605651852
4748,2374.0,-68.2356867569039,1359.7624326829066,-1.948989659044353,209.82621357283688,4.76263169452463,-0.3346054361806666,2.2035543598065592,-9.365478515625,170.41179624596805
4749,2374.5,-70.40205579646256,1358.6527804411583,-1.941034209368314,210.65145629951212,4.75874605819483,-0.3326990754334229,2.1881341585275913,-9.365478515625,170.21009636165806
4750,2375.0,-72.56842483602124,1357.5431281993215,-1.929860140728101,211.6926843756619,4.754879611030881,-0.33182617943049986,2.172713957248624,-9.365478515625,169.91496046307387
4751,2375.5,-74.64839319280797,1356.3133532989743,-1.9182051285376307,213.0473029687914,4.751013163866931,-0.33095328342757674,2.1807571781574975,-9.365478515625,169.8887025978329
4752,2376.0,-76.70539427403678,1355.0516470516827,-1.913041095850145,214.4019215619209,4.747146716702982,-0.3300803874246537,2.1938120078920904,-9.365478515625,169.96700852104647
4753,2376.5,-78.76239535526558,1353.7899408043027,-1.9233150681844458,215.7594238635032,4.743469784266397,-0.3292074914217306,2.2068668376266833,-9.365478515625,170.04531444426004
4754,2377.0,-80.81939643728643,1352.528234557011,-1.9335890405187466,217.12988703613559,4.740270642668717,-0.3283345954188075,2.214918031522271,-9.365478515625,170.12362036747362
4755,2377.5,-84.35780126961215,1350.0132883117496,-1.9438630128530472,218.50035020876797,4.737071501071038,-0.3274227884218502,2.2213891277417623,-9.365478515625,170.20192629068723
4756,2378.0,-88.33870337423535,1347.1239976112167,-1.954136985187348,219.87081338140032,4.7338723594733585,-0.326418436359695,2.227860223961254,-9.365478515625,170.28023221390077
4757,2378.5,-89.87413254394043,1345.9412598939389,-1.9644109575216486,221.2412765540327,4.7306732178756805,-0.32541408429753976,2.2343313201807455,-9.365478515625,170.35853813711438
4758,2379.0,-90.80581669859704,1345.1798406220928,-1.9651626608187234,222.41244129409415,4.72674091108884,-0.3244097322353845,2.2325236821931718,-9.365478515625,170.43684406032796
4759,2379.5,-91.73750085246162,1344.4184213502465,-1.9545544573987825,223.26924872782806,4.722223126485592,-0.3234053801732293,2.172230831896011,-9.365478515625,170.53472089346184
4760,2380.0,-92.66918500711824,1343.6570020784004,-1.9439462539788417,224.12605616156196,4.718684655734726,-0.3209452902925775,2.1119379815988504,-9.365478515625,170.63780012156826
4761,2380.5,-95.65969292883693,1340.9240776777065,-1.933338050558901,225.415852093124,4.717189445853137,-0.31466652628196246,2.1132488995459546,-9.365478515625,170.74087934967466
4762,2381.0,-99.21074649366909,1337.6543814423248,-1.9227298471389602,226.79307853283396,4.715694235971547,-0.3117414947220519,2.1297687234733074,-9.365478515625,170.8439585777811
4763,2381.5,-100.62264457132044,1336.2792246472982,-1.9121216437190194,228.17030497254393,4.7141990260899584,-0.31046830096339173,2.14628854740066,-9.365478515625,170.94703780588753
4764,2382.0,-101.45903418121847,1335.4137659545825,-1.9061941017822868,229.18932253211574,4.711810731462853,-0.30919510720473153,2.162181352283903,-9.365478515625,171.05011703399393
4765,2382.5,-102.29542379032446,1334.548307261867,-1.9014367273087756,230.04589632191338,4.709377407491866,-0.3079219134460714,2.1750128305482486,-9.385272232505987,170.8887278088614
4766,2383.0,-103.1318134002225,1333.6828485692397,-1.9085791541508628,230.95597003291348,4.707954719308625,-0.3066487196874112,2.187844308812594,-9.408023634212512,170.64654786678483
4767,2383.5,-105.8050809838144,1330.608361292313,-1.9208702067490042,232.1131052228704,4.70666984494709,-0.30537552592875106,2.179069891853426,-9.430775035919039,170.41641729151206
4768,2384.0,-108.9607615006258,1326.9537244495298,-1.9331612593471457,233.27024041282732,4.705384970585554,-0.30410233217009086,2.1659327391452514,-9.453526437625564,170.23388763846785
4769,2384.5,-110.72965870368498,1324.6786685838058,-1.945452311945287,234.42737560278422,4.7041000962240185,-0.3028291384114307,2.1527955864370765,-9.47627783933209,170.0513579854236
4770,2385.0,-112.14751521153046,1322.7528302636167,-1.9433509230446564,235.52307234615463,4.701429675628695,-0.30047783716089904,2.1395255470085974,-9.499029241038617,169.86882833237934
4771,2385.5,-113.56537171937596,1320.8269919434276,-1.9327968345565232,236.53929362587533,4.6989349821493045,-0.29776716674641024,2.1212773710957054,-9.521780642745142,170.07800614220585
4772,2386.0,-114.98322822722146,1318.9011536232385,-1.92224274606839,237.54363729253993,4.698339159956383,-0.29674501014677157,2.1030291951828133,-9.544532044451667,170.385110992857
4773,2386.5,-116.33103252096555,1316.8906745229433,-1.9116886575802567,238.5249243828974,4.697743337763462,-0.295931546550434,2.1332436482006525,-9.567283446158193,170.64259021202676
4774,2387.0,-117.65884760777796,1314.8560434091635,-1.9164024375395925,239.5062114732549,4.69714751557054,-0.2951180829540965,2.173104132362569,-9.59003484786472,170.8859088939532
4775,2387.5,-118.87392721288478,1313.6238123610067,-1.9240243899336462,240.48749856361238,4.696551693377618,-0.29430461935775887,2.2129646165244847,-9.570327361967987,171.03585290383313
4776,2388.0,-120.05975809181056,1312.5997604855916,-1.9326966298154742,241.46878565396986,4.6959558711846965,-0.2934911557614213,2.2528251006864006,-9.54192347270331,170.8660090132177
4777,2388.5,-121.24558897152838,1311.5757086101764,-1.9451810224792074,242.7316485924818,4.695360048991774,-0.29267769216508377,2.2217616688610233,-9.513519583438633,170.69616512260225
4778,2389.0,-122.43141985045418,1310.5516567347613,-1.9474255771653979,243.9222200778241,4.694764226798854,-0.2902029901707166,2.175129540361057,-9.485115694173956,170.5263212319868
4779,2389.5,-123.52870845892836,1306.9689443362915,-1.9432327050312317,244.886265062965,4.694168404605931,-0.2869888927468408,2.1547900402960023,-9.456711804909279,170.3919663362248
4780,2390.0,-124.60217606591769,1302.6978617802847,-1.9390398328970655,245.8503100481059,4.693072217680224,-0.2837747953229649,2.1377001953682067,-9.428307915644602,170.28438387342362
4781,2390.5,-125.57389073133872,1300.0719062447722,-1.9348469607628993,246.81435503324678,4.691706603703652,-0.2805606978990891,2.120610350440411,-9.399904026379925,170.1768014106224
4782,2391.0,-126.51952801081916,1297.8675661668024,-1.9306540886287333,247.77840001838769,4.69034098972708,-0.2773466004752132,2.1035205055126154,-9.371500137115248,170.0692189478212
4783,2391.5,-127.46516528950758,1295.6632260888325,-1.9036798350400999,249.41834734921517,4.688975375750508,-0.27595583680789143,2.1352218048134564,-9.379779977076982,169.96163648502
4784,2392.0,-128.41080256898803,1293.4588860108627,-1.9087119707786067,250.63891290727904,4.687005870623268,-0.2745909621463751,2.173615063582934,-9.39792903737324,169.85405402221878
4785,2392.5,-129.25366508181872,1291.2249844423472,-1.9185894890099497,251.51858092574273,4.685009889907836,-0.27322608748485866,2.1903514628523957,-9.4160780976695,170.05216742953473
4786,2393.0,-130.07051190428334,1288.983599883391,-1.9284670072412926,252.39824894420641,4.683876172229505,-0.27160339463799726,2.207087862121857,-9.43422715796576,170.32766256596435
4787,2393.5,-130.53064804310046,1287.6159528453115,-1.9383445254726357,253.2779169626701,4.683876172229505,-0.269355580431905,2.1972474674467137,-9.45237621826202,170.51446115862038
4788,2394.0,-130.89710248358773,1286.4777724817827,-1.9482220437039788,254.1575849811338,4.683876172229505,-0.2671077662258128,2.1818085611307034,-9.470525278558279,170.6269112224088
4789,2394.5,-131.263556924075,1285.3395921183426,-1.9581188089363062,255.16441316995687,4.683876172229505,-0.2648599520197205,2.1663696548146936,-9.488674338854539,170.7393612861972
4790,2395.0,-131.63001136456228,1284.2014117548138,-1.9680197991288042,256.2022406238011,4.683876172229505,-0.26261213781362824,2.1509307484986833,-9.506823399150798,170.85181134998564
4791,2395.5,-132.64971576408522,1280.3020749433958,-1.959974940353524,257.273583078797,4.683189865209857,-0.2581123335894959,2.1376652465764185,-9.524972459447056,170.964261413774
4792,2396.0,-133.84098095031095,1275.6775851273912,-1.9474436113138764,258.3565789915353,4.68235290511831,-0.2530704862566332,2.129669510659827,-9.543121519743316,171.0642952498105
4793,2396.5,-134.27652405617712,1273.772594508901,-1.9349122822742288,259.4395749042736,4.6815159450267645,-0.25108599514939095,2.121673774743236,-9.561270580039576,170.6123671168708
4794,2397.0,-134.50875119862835,1272.5992453386104,-1.9223809532345815,260.5225708170119,4.680678984935217,-0.24983739490301232,2.1136780388266447,-9.579419640335836,170.45328830718995
4795,2397.5,-134.74097834107957,1271.4258961684088,-1.9238755975293904,261.4995585679483,4.679842024843672,-0.2485887946566337,2.1125471695779097,-9.591246492204418,170.45328830718995
4796,2398.0,-134.97320548353076,1270.2525469981185,-1.9286602861752826,262.4483669276224,4.679005064752125,-0.24734019441025507,2.1172641506109624,-9.578097512846455,170.45328830718995
4797,2398.5,-135.28246233194852,1268.1266735263612,-1.9330277538100356,263.47740270504585,4.6778279782114245,-0.2450998194987463,2.121981131644015,-9.564948533488492,170.45328830718995
4798,2399.0,-135.61146046130133,1265.7566857921977,-1.9372329686604863,264.57931691406657,4.676563723587813,-0.24255984620215193,2.126698112677068,-9.551799554130527,170.45328830718995
4799,2399.5,-135.94045859065415,1263.3866980579453,-1.9409726961925045,265.6812311230873,4.675299468964202,-0.24001987290555762,2.1314150937101206,-9.538650574772564,170.50516820802508
4800,2400.0,-136.26945672000696,1261.0167103236931,-1.9438168370428124,266.783145332108,4.674035214340589,-0.2374798996089633,2.1361320747431733,-9.525501595414601,170.56707741081132
4801,2400.5,-136.56719029404096,1256.7308402178692,-1.9466609778931203,268.0580356590852,4.673792477563779,-0.2344203729646271,2.136498057398584,-9.512352616056639,170.6289866135976
4802,2401.0,-136.85700977568973,1251.9599969566577,-1.9495051187434285,269.4228315093857,4.673792477563779,-0.2312293301948043,2.117042802170073,-9.499203636698674,170.69089581638383
4803,2401.5,-136.9199876629221,1249.094942666308,-1.9471017552125414,270.7876273596862,4.673792477563779,-0.22803828742498153,2.1231352939848254,-9.486054657340711,170.7528050191701
4804,2402.0,-136.92554444419434,1246.7123065579242,-1.9435929831653054,272.07820059117915,4.676386956285877,-0.22480784077867214,2.1437235287014587,-9.472905677982748,170.81471422195634
4805,2402.5,-136.82564318248836,1244.3282010134974,-1.9400842111180694,273.3008074718799,4.679003142448909,-0.22172513560491947,2.164311763418092,-9.459756698624785,170.8766234247426
4806,2403.0,-136.69804583923386,1241.9437095561352,-1.9387980297464178,274.42643989012646,4.6796330583928265,-0.2204052801767387,2.1788258513966485,-9.44660771926682,170.93853262752882
4807,2403.5,-136.5704484951873,1239.5592180988615,-1.937566502635465,275.5259827488607,4.6802629743367445,-0.21908542474855786,2.1738924521639635,-9.433458739908858,171.00044183031505
4808,2404.0,-136.44285115193276,1237.1747266414993,-1.936334975524512,276.625525607595,4.680892890280663,-0.21776556932037705,2.1689590529312786,-9.420309760550895,171.06235103310132
4809,2404.5,-136.31055089114705,1235.7298533399355,-1.9351034484135592,277.7250684663293,4.681522806224581,-0.2156036693103946,2.1640256536985936,-9.407160781192932,170.99089422578365
4810,2405.0,-136.17698538041878,1234.5377705480391,-1.9338719213026063,278.6988104887371,4.682152722168499,-0.21114185796327162,2.1549542962086874,-9.394011801834967,170.88774650329498
4811,2405.5,-136.04341986969052,1233.345687756143,-1.9326403941916535,279.6503523469526,4.682782638112417,-0.20669574349309972,2.1275319952691136,-9.380862822477004,170.78459878080625
4812,2406.0,-135.90985435896226,1232.1536049642466,-1.9314088670807006,280.7155483608215,4.683412554056334,-0.20419606702657242,2.1001096943295394,-9.367713843119041,170.68145105831758
4813,2406.5,-135.240409148071,1228.1734152127576,-1.9301773399697477,281.86304568559495,4.683513686550573,-0.20169639056004507,2.110374998928979,-9.384422556842454,170.57830333582888
4814,2407.0,-134.43362793699944,1223.4786855035788,-1.927671382157081,283.01054301036845,4.682140634418998,-0.19919671409351777,2.1207916664752284,-9.407246704985582,170.47515561334018
4815,2407.5,-134.04895905887398,1221.5660228336583,-1.9249510340400233,284.1580403351419,4.680767582287424,-0.19669703762699045,2.1312083340214776,-9.430070853128711,170.57586047457036
4816,2408.0,-133.77785332488185,1220.4018345738987,-1.9222306859229659,285.2855070368028,4.679394530155849,-0.19373996157693701,2.1442857176542653,-9.452895001271841,170.73140888924814
4817,2408.5,-133.50674759088972,1219.2376463142277,-1.9207317066079161,286.4086953494559,4.679967496239857,-0.1907204799463014,2.1717582425355997,-9.47571914941497,170.88695730392587
4818,2409.0,-133.23564185610553,1218.0734580544681,-1.9247967471952865,287.3421135169979,4.6818816369976455,-0.18756932548847782,2.184031972438305,-9.498543297558099,171.04250571860362
4819,2409.5,-132.10809894417702,1214.206265491642,-1.9288617877826568,288.2525549637818,4.683795777755433,-0.18441817103065422,2.166269983832638,-9.521367445701229,170.85278792478914
4820,2410.0,-130.74737816808326,1209.6031394748131,-1.9257547180686145,289.1629964105657,4.685729621332696,-0.1812670165728306,2.14850799522697,-9.544191593844358,170.57458482333925
4821,2410.5,-129.78781223211948,1206.8792361280784,-1.919858491445749,290.0734378573496,4.687664328714195,-0.17811586211500702,2.130746006621303,-9.567015741987488,170.51066305708935
4822,2411.0,-128.93232415856139,1204.6428888493197,-1.9139622648228838,291.11634117261593,4.689599036095695,-0.17474920375152037,2.112984018015635,-9.589839890130616,170.61239131365897
4823,2411.5,-128.07683608421124,1202.4065415704724,-1.9080660382000183,292.76268259055587,4.691533743477194,-0.17114530983644072,2.1199047593457716,-9.527129979369187,170.7141195702286
4824,2412.0,-127.22134800986112,1200.1701942917136,-1.902169811577153,294.4090240084958,4.693468450858694,-0.16754141592136113,2.131809521340639,-9.445898098161996,170.81584782679823
4825,2412.5,-125.42439512389107,1196.2816664798725,-1.8981901490525728,295.8270840576294,4.691445683982233,-0.1653785067029428,2.1507093757838454,-9.36536235492119,170.9175760833679
4826,2413.0,-123.38616231639162,1191.9697155262643,-1.895326460706339,297.06284729383344,4.689288961806062,-0.16389995903183685,2.1850343204108547,-9.353745996506483,171.01930433993752
4827,2413.5,-122.50259645818308,1190.2282843368562,-1.8924627723601049,298.2986105300374,4.690772730780832,-0.1624214113607309,2.219359265037864,-9.342129638091777,170.99720504827414
4828,2414.0,-121.92967684033303,1189.1784138600053,-1.8911093492107767,299.53718430270607,4.692256499755604,-0.16028512428378533,2.253684209664873,-9.330513279677069,170.8297430049216
4829,2414.5,-121.35675722169097,1188.1285433831547,-1.8990332797017462,300.8368231516752,4.693740268730376,-0.15635232625116335,2.2027368444534914,-9.318896921262361,170.662280961569
4830,2415.0,-120.7838376030489,1187.0786729063925,-1.9069572101927157,302.10958256166504,4.693959866895231,-0.15241952821854138,2.1403056515241534,-9.307280562847653,170.49481891821642
4831,2415.5,-118.67885844964306,1183.6782585740098,-1.914881140683685,303.3388563815068,4.693959866895231,-0.1484867301859194,2.1431891579217877,-9.295664204432946,170.48887387214612
4832,2416.0,-116.14175926867306,1179.6148693019431,-1.9228050711746545,304.5681302013485,4.693959866895231,-0.1445539321532974,2.1460726643194215,-9.284047846018238,170.53619511126283
4833,2416.5,-114.46841780374909,1177.2101391091505,-1.928628911965628,305.79740402119023,4.693959866895231,-0.1410420197036888,2.1489561707170557,-9.272431487603532,170.58351635037954
4834,2417.0,-113.04154722437299,1175.2787027156,-1.9137257823931255,307.1454544071243,4.693959866895231,-0.14011555013107777,2.170472579289827,-9.260815129188824,170.63083758949628
4835,2417.5,-111.61467664499689,1173.3472663220496,-1.908033216793054,308.50909088496354,4.693959866895231,-0.13918908055846668,2.202561260986694,-9.249198770774116,170.678158828613
4836,2418.0,-110.18780606562079,1171.4158299284989,-1.9054108391837932,309.8727273628028,4.693959866895231,-0.13826261098585566,2.234649942683561,-9.237582412359409,170.72548006772973
4837,2418.5,-107.3994553227333,1168.1442889470522,-1.902788461574532,311.1011713736857,4.697949020195499,-0.13733614141324457,2.2606041427487904,-9.2259660539447,170.77280130684645
4838,2419.0,-104.24042119068265,1164.5078843963302,-1.900166083965271,312.25681947133876,4.702985831082539,-0.1364096718406335,2.2634810124585356,-9.214349695529995,170.82012254596316
4839,2419.5,-102.91260320185361,1163.0649623102972,-1.8975437063560099,313.4124675689919,4.705046850964664,-0.13341164212230805,2.266357882168281,-9.202733337115287,170.8674437850799
4840,2420.0,-102.07156429995318,1162.2051179755128,-1.894921328746749,314.5681156666449,4.706316837612962,-0.12951732114343356,2.2692347518780265,-9.19111697870058,170.9147650241966
4841,2420.5,-101.23052539805275,1161.3452736407282,-1.892298951137488,315.6792827995275,4.707586824261259,-0.1256230001645591,2.2419043122284568,-9.179500620285872,170.96208626331335
4842,2421.0,-100.38948649615232,1160.4854293059439,-1.8896765735282268,316.7798802041851,4.708856810909556,-0.12172867918568463,2.2036267943282377,-9.167884261871164,171.00940750243007
4843,2421.5,-97.3983809712746,1157.7540902604073,-1.8870541959189657,317.94864977079504,4.710384690378946,-0.12100433598870626,2.1950523012004473,-9.156267903456456,171.05672874154678
4844,2422.0,-93.84945010487691,1154.5372001320782,-1.8844318183097046,319.1344624083685,4.711969180584648,-0.12100433598870626,2.2028974887493127,-9.14465154504175,170.82789121624575
4845,2422.5,-91.60208550810485,1152.6991476795038,-1.8818094407004438,320.32027504594197,4.7135536707903505,-0.12100433598870626,2.210742676298178,-9.163540593391623,170.45328830718995
4846,2423.0,-89.70488826349408,1151.2320513185798,-1.8820749662080751,321.5153054117544,4.71308287352027,-0.11957903175434227,2.218587863847043,-9.2400902224126,170.45328830718995
4847,2423.5,-87.80769101809126,1149.7649549577445,-1.8887684068244526,323.12010882054994,4.711445910059961,-0.11624888146628481,2.214005849273076,-9.316639851433576,170.45328830718995
4848,2424.0,-85.91049377268845,1148.297858596909,-1.89546184744083,324.7249122293455,4.709808946599652,-0.11291873117822734,2.206695906641684,-9.341257803640671,170.45328830718995
4849,2424.5,-82.32663467141396,1145.9130800264522,-1.9017490494985958,326.2283911359762,4.710572380859536,-0.10873802296816044,2.1991111101019323,-9.274349757369869,170.45328830718995
4850,2425.0,-78.26149125447068,1143.266443365469,-1.9071808797891245,327.4633966745936,4.71323720475185,-0.10328147838205133,2.1885291014421675,-9.207441711099067,170.39113470748563
4851,2425.5,-76.58338501961809,1142.2448660429807,-1.9126127100796533,328.69840221321095,4.715902028644162,-0.09782493379594219,2.18,-9.140533664828265,170.10602636714825
4852,2426.0,-75.53980780129764,1141.6552666185667,-1.918044540370182,329.9334077518283,4.718566852536476,-0.09236838920983306,2.18,-9.24017159568576,169.83650957374707
4853,2426.5,-74.49623058218515,1141.0656671942413,-1.9169260329755144,331.00787170472944,4.723075398780726,-0.09442384193475399,2.18,-9.348944968371027,169.94119027854646
4854,2427.0,-73.4526533638647,1140.4760677699157,-1.9121229584977566,331.9779571115571,4.728122293846133,-0.09963774813235876,2.18,-9.380360477869804,170.04587098334582
4855,2427.5,-71.53412022612227,1139.5155368359565,-1.9129617838062412,333.01403875160565,4.729252798225271,-0.09888116726732374,2.18,-9.397909960622759,170.1505516881452
4856,2428.0,-69.35718017677823,1138.4454560795164,-1.918269639255238,334.2322304904982,4.729252798225271,-0.09634119397072942,2.226373228056046,-9.415459443375713,170.2552323929446
4857,2428.5,-67.18024012822622,1137.3753753230765,-1.923577494704235,335.4504222293907,4.729252798225271,-0.09380122067413507,2.2725084065182566,-9.433008926128668,170.35991309774397
4858,2429.0,-65.00330007888218,1136.3052945666363,-1.928885350153232,336.66861396828324,4.729252798225271,-0.09126124737754075,2.286924553632498,-9.450558408881623,170.43666356708593
4859,2429.5,-62.78727326978676,1135.3501786806023,-1.9199063039373792,337.770252523765,4.731266553795754,-0.08707642714959869,2.3013407007467395,-9.468107891634578,170.28273050561518
4860,2430.0,-60.56085630657786,1134.4256230834862,-1.9071294728614065,338.7846799655078,4.733752671959632,-0.08248039445351556,2.315756847860981,-9.485657374387532,170.12879744414445
4861,2430.5,-58.28626207198701,1133.6011983830585,-1.9,339.89985797626684,4.738249234348737,-0.07815830324255445,2.329887499223277,-9.503206857140487,169.9748643826737
4862,2431.0,-55.99839450125399,1132.804360779437,-1.9,341.19889147156846,4.743306252843183,-0.07401431924162645,2.3205125000614673,-9.520756339893442,169.87113265937992
4863,2431.5,-53.71052693052097,1132.0075231758155,-1.9,342.49792496687013,4.745237547874064,-0.06987033524069845,2.3111375008996573,-9.538305822646397,170.39559714387224
4864,2432.0,-51.422659358995915,1131.2106855721943,-1.9,343.79695846217174,4.746327912764599,-0.06572635123977046,2.301762501737848,-9.555855305399351,170.45328830718995
4865,2432.5,-47.24263198988233,1130.0834604036945,-1.9,345.2392551233433,4.747418277655133,-0.0638955865815704,2.2817630579694526,-9.573404788152306,170.45328830718995
4866,2433.0,-42.55354672608455,1128.8673492974026,-1.9,346.70965604897185,4.748508642545668,-0.06217128846214065,2.259303764162379,-9.59095427090526,170.45328830718995
4867,2433.5,-39.668500805143466,1128.2807052627413,-1.9,348.18005697460046,4.749911782715416,-0.06050216799435313,2.2368444703553054,-9.499162421584462,170.45328830718995
4868,2434.0,-37.274631648629295,1127.8654430773888,-1.905593219213767,349.5945771560918,4.752909313543363,-0.06050216799435313,2.2350933038402667,-9.385291999108176,170.45328830718995
4869,2434.5,-34.88076249211512,1127.4501808919476,-1.9116464881606121,350.98445825049,4.755906844371309,-0.06050216799435313,2.295466519201332,-9.35621868915081,170.48485242403308
4870,2435.0,-32.48689333480891,1127.0349187065951,-1.9176997571074572,352.37433934488814,4.758904375199257,-0.06050216799435313,2.3188541691889983,-9.34500824190512,170.52521574145706
4871,2435.5,-30.071510551693578,1126.7335991759487,-1.9166046003563482,353.7565326801323,4.763549495571179,-0.0645052420690653,2.292812506790893,-9.333797794659432,170.56557905888104
4872,2436.0,-27.650408954348368,1126.4625682060746,-1.9111281483073452,355.1233965391781,4.768606514065627,-0.06957242468679928,2.2931914124267183,-9.322587347413744,170.60594237630502
4873,2436.5,-25.218249917274186,1126.312785551118,-1.9040270807130508,296.17297541687645,4.772653769964821,-0.07058586266007866,2.2967692301655562,-9.311376900168055,170.646305693729
4874,2437.0,-22.783116036740687,1126.1956229804389,-1.896504513751095,203.87946663718947,4.776457980889648,-0.07058586266007866,2.3003470479043946,-9.300166452922367,170.686669011153
4875,2437.5,-20.34798215699922,1126.0784604097598,-1.8889819467891393,111.58595785750248,4.780262191814474,-0.07058586266007866,2.3039248656432325,-9.28895600567668,170.727032328577
4876,2438.0,-17.91284827646572,1125.9612978389923,-1.8814593798271835,19.29244907781549,4.784066402739302,-0.07058586266007866,2.3075026833820704,-9.27774555843099,170.76739564600098
4877,2438.5,-15.472956526213428,1125.9623232352474,-1.8679940449808508,1.1257667421695168,4.786104782652668,-0.060362535237506204,2.3196706312201774,-9.266535111185302,170.80775896342496
4878,2439.0,-13.031784741099301,1125.9951453738256,-1.8530983146386646,2.1909639508555703,4.78778148613921,-0.0478950581309885,2.3516925840490797,-9.255324663939613,170.84812228084894
4879,2439.5,-10.593540875324717,1126.1443548316922,-1.8599397574138667,3.359915846605801,4.789458189625751,-0.05136381925634064,2.3755958055596094,-9.244114216693925,170.88848559827292
4880,2440.0,-8.156084723311261,1126.3248765940934,-1.8724899590702777,4.5935460712388245,4.791134893112293,-0.0588665690302033,2.3376285134712074,-9.232903769448237,170.9288489156969
4881,2440.5,-5.718628572089841,1126.5053983564062,-1.8850401607266885,5.8271762958718485,4.792811596598836,-0.056549561782579395,2.2996612213828054,-9.221693322202547,170.9692122331209
4882,2441.0,-3.2811724200763854,1126.6859201188074,-1.8975903623830992,7.0608065205048725,4.794488300085377,-0.05149507855496911,2.2616939292944034,-9.21048287495686,171.0095755505449
4883,2441.5,-0.8501356745685233,1126.991548639738,-1.886603504380306,8.115706660984252,4.796839587867959,-0.046440595327358836,2.2547592841408357,-9.19927242771117,171.04993886796888
4884,2442.0,1.5791740233449583,1127.3308353026675,-1.870023684869151,9.125364309469425,4.799342987811186,-0.04138611209974855,2.261636863251039,-9.188061980465482,170.97829904849354
4885,2442.5,3.9901393629339093,1127.7851092713468,-1.853443865357996,10.281830977238515,4.803236611807467,-0.044698868642043414,2.2685144423612424,-9.176851533219795,170.73724728185425
4886,2443.0,6.396286987423598,1128.2695819598796,-1.836864045846841,11.573813673163766,4.807473458101945,-0.05020908453609895,2.283198652782409,-9.165641085974105,170.49619551521494
4887,2443.5,8.802434611913286,1128.7540546484126,-1.8374649668993046,12.865796369089018,4.811710304396422,-0.05571930043015448,2.3000336708066946,-9.154430638728417,170.49788208024717
4888,2444.0,11.20858223561094,1129.2385273369457,-1.8499568738710463,14.15777906501427,4.815593416421825,-0.05997285432281466,2.3168686888309797,-9.143220191482728,170.55213241067125
